OID_,OBJECTID_1,OBJECTID,SignUp,Line,LineName,DirNum,Direction,StopID,StopName,Sequence,Lat,Lon
1013,1014,924,2011 August,36,Wolverine Tower Shuttle,0,Loop,1353.000000000000000,W- S State St opp McK,29,42.267533000000000,-83.740587000000005
1014,1015,925,2011 August,36,Wolverine Tower Shuttle,0,Loop,1354.000000000000000,W- S State St opp Dewey,30,42.266024999999999,-83.740545999999995
1015,1016,926,2011 August,36,Wolverine Tower Shuttle,0,Loop,1355.000000000000000,W- S State St opp Granger,31,42.264133999999999,-83.740481000000003
1016,1017,927,2011 August,36,Wolverine Tower Shuttle,0,Loop,1356.000000000000000,W- S State St south of Stimson,32,42.259937999999998,-83.740402000000003
1017,1018,928,2011 August,36,Wolverine Tower Shuttle,0,Loop,1768.000000000000000,W- S State St opposite Hoffman,33,42.258446999999997,-83.740370999999996
1018,1019,929,2011 August,36,Wolverine Tower Shuttle,0,Loop,1769.000000000000000,W- S State opposite 2077,34,42.256919000000003,-83.739992999999998
1019,1020,930,2011 August,36,Wolverine Tower Shuttle,0,Loop,1770.000000000000000,W- S State St opposite 2285,35,42.253453999999998,-83.739705000000001
1020,1021,931,2011 August,36,Wolverine Tower Shuttle,0,Loop,2606.000000000000000,UM Tennis & Gymnastics to WT,36,42.252605000000003,-83.742925999999997
1021,1022,932,2011 August,36,Wolverine Tower Shuttle,0,Loop,2604.000000000000000,UM Commuter Lot,37,42.248758000000002,-83.740272000000004
1022,1023,933,2011 August,36,Wolverine Tower Shuttle,0,Loop,1772.000000000000000,W- S State St south of Hidden V,38,42.246754000000003,-83.739439000000004
1023,1024,934,2011 August,36,Wolverine Tower Shuttle,0,Loop,2066.000000000000000,W- Plaza Rd. n Briarwood Circle,39,42.242806999999999,-83.743618999999995
1024,1025,935,2011 August,36,Wolverine Tower Shuttle,0,Loop,1368.000000000000000,Briarwood Mall - Sears,40,42.240678000000003,-83.744647999999998
1025,1026,936,2011 August,36,Wolverine Tower Shuttle,0,Loop,2710.000000000000000,Wolverine Tower,41,42.243096999999999,-83.737843999999996
1026,1027,937,2011 August,36,Wolverine Tower Shuttle,0,Loop,2159.000000000000000,S- Wolverine Tower at Entrance #C,42,42.242981000000000,-83.736560999999995
1027,1028,938,2011 August,39,AOS TEST ROUTE,1,INBOUND,1445.000000000000000,Pioneer High School,1,42.262144999999997,-83.750574000000000
1028,1029,939,2011 August,39,AOS TEST ROUTE,1,INBOUND,2007.000000000000000,W- S Main St south of Ann Arbor,2,42.254038999999999,-83.750376000000003
1029,1030,940,2011 August,39,AOS TEST ROUTE,1,INBOUND,2008.000000000000000,W- S Main St. south of Fieldcrest,3,42.251415999999999,-83.749628000000001
1030,1031,941,2011 August,39,AOS TEST ROUTE,1,INBOUND,2607.000000000000000,W- S Main south of Kingsbrook,4,42.249536999999997,-83.749504000000002
1031,1032,942,2011 August,39,AOS TEST ROUTE,1,INBOUND,2009.000000000000000,W- S Main St south of Ponds View,5,42.248311000000001,-83.749471000000000
1032,1033,943,2011 August,39,AOS TEST ROUTE,1,INBOUND,2235.000000000000000,W- S Main St south of Oakb,6,42.245989999999999,-83.749419000000003
1033,1034,944,2011 August,39,AOS TEST ROUTE,1,INBOUND,2241.000000000000000,W- S Main St north of Eise,7,42.244509999999998,-83.749419000000003
1034,1035,945,2011 August,39,AOS TEST ROUTE,1,INBOUND,1421.000000000000000,E- Plaza Rd. at Eisenhower sbu,8,42.243471000000000,-83.743476999999999
1035,1036,946,2011 August,39,AOS TEST ROUTE,1,INBOUND,1422.000000000000000,S- Eisenhower west of Boarwalk,9,42.243864000000002,-83.736919000000000
1036,1037,947,2011 August,39,AOS TEST ROUTE,1,INBOUND,1423.000000000000000,E- South Industrial north of Eise,10,42.245590999999997,-83.730189999999993
1037,1038,948,2011 August,39,AOS TEST ROUTE,1,INBOUND,1424.000000000000000,E- South Industrial Hwy. at AATA,11,42.247244999999999,-83.730873000000003
1038,1039,949,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1424.000000000000000,E- South Industrial Hwy. at AATA,1,42.247244999999999,-83.730873000000003
1039,1040,950,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1426.000000000000000,E- S Industrial Hwy. south of Jewe,2,42.250931999999999,-83.732553999999993
1040,1041,951,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1425.000000000000000,E- S Industrial Hwy. north of Jewe,3,42.253678999999998,-83.734200999999999
1041,1042,952,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1427.000000000000000,E- S Industrial Hwy. north of Rose,4,42.255237000000001,-83.735127000000006
1042,1043,953,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1428.000000000000000,E- S Industrial Hwy. north of Asto,5,42.257053999999997,-83.736385999999996
1043,1044,954,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1429.000000000000000,E- S Industrial Hwy. between Astor,6,42.259785000000001,-83.737156999999996
1044,1045,955,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1703.000000000000000,N- E Stadium west of E  Park,7,42.261705999999997,-83.737618999999995
1045,1046,956,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1704.000000000000000,N- E Stadium west of Crisler,8,42.263919999999999,-83.744855000000001
1046,1047,957,2011 August,39,AOS TEST ROUTE,0,OUTBOUND,1445.000000000000000,Pioneer High School,9,42.262144999999997,-83.750574000000000
1047,1048,958,2011 August,4,Washtenaw,1,to Ann Arbor,986.039999999999964,YTC - 4,1,42.242296000000003,-83.615026000000000
1048,1049,959,2011 August,4,Washtenaw,1,to Ann Arbor,1140.000000000000000,E- Adams St. at Washtenaw Ave.,2,42.243492000000003,-83.616000999999997
1049,1050,960,2011 August,4,Washtenaw,1,to Ann Arbor,1207.000000000000000,N- Cross St. east of Ballard St.,3,42.245829000000001,-83.618565000000004
1050,1051,961,2011 August,4,Washtenaw,1,to Ann Arbor,1145.000000000000000,N- Cross St. west of College Placs,4,42.245780000000003,-83.622499000000005
1051,1052,962,2011 August,4,Washtenaw,1,to Ann Arbor,2075.000000000000000,N- Washtenaw Ave west of McKenny,5,42.246155000000002,-83.627633000000003
1052,1053,963,2011 August,4,Washtenaw,1,to Ann Arbor,1208.000000000000000,N- Washtenaw Ave. west of Roosevelt,6,42.246811000000001,-83.632536999999999
1053,1054,964,2011 August,4,Washtenaw,1,to Ann Arbor,1209.000000000000000,N- Washtenaw Ave west Mansfield,7,42.247430999999999,-83.637478000000002
1054,1055,965,2011 August,4,Washtenaw,1,to Ann Arbor,1210.000000000000000,N- Washtenaw Ave. west of Berkeley,8,42.248058000000000,-83.642617999999999
1055,1056,966,2011 August,4,Washtenaw,1,to Ann Arbor,1211.000000000000000,N- Washtenaw east of Hewitt,9,42.248556999999998,-83.646383000000000
1056,1057,967,2011 August,4,Washtenaw,1,to Ann Arbor,1212.000000000000000,N- Washtenaw Ave west Hewitt,10,42.248859000000003,-83.648702000000000
1057,1058,968,2011 August,4,Washtenaw,1,to Ann Arbor,1213.000000000000000,N- Washtenaw Ave west of Brookside,11,42.249276999999999,-83.651511999999997
1058,1059,969,2011 August,4,Washtenaw,1,to Ann Arbor,1214.000000000000000,N- Washtenaw Ave. opp Welman,12,42.249791999999999,-83.655152000000001
1059,1060,970,2011 August,4,Washtenaw,1,to Ann Arbor,1215.000000000000000,N- Washtenaw Ave east Golfside,13,42.250075000000002,-83.659426999999994
1060,1061,971,2011 August,4,Washtenaw,1,to Ann Arbor,1216.000000000000000,N- Washtenaw btw Foster and M,14,42.250886999999999,-83.664556000000005
1061,1062,972,2011 August,4,Washtenaw,1,to Ann Arbor,1217.000000000000000,N- Washtenaw Ave. opp Deake St,15,42.251541000000003,-83.667800999999997
1062,1063,973,2011 August,4,Washtenaw,1,to Ann Arbor,1218.000000000000000,N- Washtenaw Ave west of Glencoe,16,42.252859999999998,-83.674612999999994
1063,1064,974,2011 August,4,Washtenaw,1,to Ann Arbor,1219.000000000000000,N- Washtenaw Ave. opp Crystal,17,42.253615000000003,-83.678381999999999
1064,1065,975,2011 August,4,Washtenaw,1,to Ann Arbor,2715.000000000000000,N- Washtenaw east of Pittsfield,18,42.255603000000001,-83.688896999999997
1065,1066,976,2011 August,4,Washtenaw,1,to Ann Arbor,1220.000000000000000,N- Washtenaw Ave west of Chalmers,19,42.256202999999999,-83.692625000000007
1066,1067,977,2011 August,4,Washtenaw,1,to Ann Arbor,1221.000000000000000,N- Washtenaw Ave. west of Huron Pkw,20,42.257339999999999,-83.698254000000006
1067,1068,978,2011 August,4,Washtenaw,1,to Ann Arbor,1222.000000000000000,N- Washtenaw Ave. west of Glenwoo,21,42.257978000000001,-83.701402000000002
1068,1069,979,2011 August,4,Washtenaw,1,to Ann Arbor,1223.000000000000000,N- Washtenaw Ave. west of Arlington,22,42.258398999999997,-83.703547999999998
1069,1070,980,2011 August,4,Washtenaw,1,to Ann Arbor,1225.000000000000000,N- Washtenaw Ave. west of Sheridan,23,42.259183000000000,-83.709565999999995
1070,1071,981,2011 August,4,Washtenaw,1,to Ann Arbor,1226.000000000000000,N- Washtenaw Ave btw Stadium and,24,42.260522000000002,-83.712799000000004
1071,1072,982,2011 August,4,Washtenaw,1,to Ann Arbor,1227.000000000000000,E- Washtenaw Ave. btw Stadium and,25,42.262186000000000,-83.714871000000002
1072,1073,983,2011 August,4,Washtenaw,1,to Ann Arbor,1228.000000000000000,E- Washtenaw Ave. north of Brockman,26,42.266061999999998,-83.719860999999995
1073,1074,984,2011 August,4,Washtenaw,1,to Ann Arbor,1229.000000000000000,E- Washtenaw Ave north Devonshire,27,42.267474999999997,-83.721698000000004
1074,1075,985,2011 August,4,Washtenaw,1,to Ann Arbor,1230.000000000000000,E- Washtenaw Ave. north of Wayne,28,42.269030000000001,-83.723641999999998
1075,1076,986,2011 August,4,Washtenaw,1,to Ann Arbor,1231.000000000000000,E- Washtenaw north of Cambridge,29,42.270789999999998,-83.725902000000005
1076,1077,987,2011 August,4,Washtenaw,1,to Ann Arbor,1232.000000000000000,E- Washtenaw Ave. north of Hill St.,30,42.272683999999998,-83.728268000000000
1077,1078,988,2011 August,4,Washtenaw,1,to Ann Arbor,1233.000000000000000,E- Washtenaw Ave north of South U,31,42.275100000000002,-83.731370999999996
1078,1079,989,2011 August,4,Washtenaw,1,to Ann Arbor,1037.000000000000000,E- Observatory St north of N U,32,42.278469999999999,-83.730982999999995
1079,1080,990,2011 August,4,Washtenaw,1,to Ann Arbor,2716.000000000000000,S - Washinton Hgts at Observatory,33,42.280343999999999,-83.730562000000006
1080,1081,991,2011 August,4,Washtenaw,1,to Ann Arbor,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,34,42.281475999999998,-83.728744000000006
1081,1082,992,2011 August,4,Washtenaw,1,to Ann Arbor,1235.000000000000000,East side of Observatory north of E,35,42.281801999999999,-83.730963000000003
1082,1083,993,2011 August,4,Washtenaw,1,to Ann Arbor,2687.000000000000000,W - Zina Pitcher S of Ann,36,42.282046000000001,-83.733643000000001
1083,1084,994,2011 August,4,Washtenaw,1,to Ann Arbor,2080.000000000000000,N- E Huron  west of Ingalls,37,42.281340000000000,-83.738596999999999
1084,1085,995,2011 August,4,Washtenaw,1,to Ann Arbor,1175.000000000000000,W- State St south of Huron,38,42.280665999999997,-83.740910999999997
1085,1086,996,2011 August,4,Washtenaw,1,to Ann Arbor,1351.000000000000000,N- E William St west of Thompson,39,42.277831999999997,-83.744156000000004
1086,1087,997,2011 August,4,Washtenaw,1,to Ann Arbor,2016.000000000000000,Blake Transit Center,40,42.278421999999999,-83.747260999999995
1087,1088,998,2011 August,4,Washtenaw,0,to Ypsilanti,999.039999999999964,BTC - 4th Ave (4-2),1,42.278286000000001,-83.747327999999996
1088,1089,999,2011 August,4,Washtenaw,0,to Ypsilanti,1586.000000000000000,S- W Huron east of Fourth Ave.,2,42.281348999999999,-83.746984999999995
1089,1090,1000,2011 August,4,Washtenaw,0,to Ypsilanti,2030.000000000000000,S- E Huron west of Division,3,42.281260000000003,-83.744727999999995
1090,1091,1001,2011 August,4,Washtenaw,0,to Ypsilanti,2682.000000000000000,S - Huron W of State,4,42.281162000000002,-83.741597999999996
1091,1092,1002,2011 August,4,Washtenaw,0,to Ypsilanti,2081.000000000000000,S- E Huron  opposite Ingalls,5,42.281216000000001,-83.738213999999999
1092,1093,1003,2011 August,4,Washtenaw,0,to Ypsilanti,2082.000000000000000,S- Ann east of Zina Pitcher,6,42.282276000000003,-83.733363999999995
1093,1094,1004,2011 August,4,Washtenaw,0,to Ypsilanti,2716.000000000000000,S - Washinton Hgts at Observatory,7,42.280343999999999,-83.730562000000006
1094,1095,1005,2011 August,4,Washtenaw,0,to Ypsilanti,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,8,42.281475999999998,-83.728744000000006
1095,1096,1006,2011 August,4,Washtenaw,0,to Ypsilanti,1098.000000000000000,W- Observatory St. opp Washington H,9,42.279980000000002,-83.731133999999997
1096,1097,1007,2011 August,4,Washtenaw,0,to Ypsilanti,1099.000000000000000,W- Observatory St south of N Univ,10,42.278227000000001,-83.731043999999997
1097,1098,1008,2011 August,4,Washtenaw,0,to Ypsilanti,2713.000000000000000,W - Washtenaw South of Geddes,11,42.277045999999999,-83.733498999999995
1098,1099,1009,2011 August,4,Washtenaw,0,to Ypsilanti,1181.000000000000000,W- Washtenaw Ave south of S Unive,12,42.274869000000002,-83.731207999999995
1099,1100,1010,2011 August,4,Washtenaw,0,to Ypsilanti,1182.000000000000000,W- Washtenaw Ave. south of Hill St.,13,42.272247999999998,-83.727879000000001
1100,1101,1011,2011 August,4,Washtenaw,0,to Ypsilanti,1183.000000000000000,W- Washtenaw Ave south of Cambridge,14,42.270443000000000,-83.725624999999994
1101,1102,1012,2011 August,4,Washtenaw,0,to Ypsilanti,1184.000000000000000,W- Washtenaw Ave. opp Wayne St.,15,42.268875999999999,-83.723598999999993
1102,1103,1013,2011 August,4,Washtenaw,0,to Ypsilanti,1185.000000000000000,W- Washtenaw Ave. south of Austin,16,42.267257999999998,-83.721543999999994
1103,1104,1014,2011 August,4,Washtenaw,0,to Ypsilanti,1186.000000000000000,W- Washtenaw Ave. south of Brockman,17,42.265455000000003,-83.719252999999995
1104,1105,1015,2011 August,4,Washtenaw,0,to Ypsilanti,1187.000000000000000,W- Washtenaw Ave btw Brockman and,18,42.262121999999998,-83.715017000000003
1105,1106,1016,2011 August,4,Washtenaw,0,to Ypsilanti,1188.000000000000000,W- Washtenaw Ave north of Stadium,19,42.260612000000002,-83.713106999999994
1106,1107,1017,2011 August,4,Washtenaw,0,to Ypsilanti,1189.000000000000000,S- Washtenaw Ave west of Manchester,20,42.259064000000002,-83.709996000000004
1107,1108,1018,2011 August,4,Washtenaw,0,to Ypsilanti,1190.000000000000000,S- Washtenaw Ave. west of Platt,21,42.257949000000004,-83.701875000000001
1108,1109,1019,2011 August,4,Washtenaw,0,to Ypsilanti,1191.000000000000000,S- Washtenaw Ave. east of Platt Rd.,22,42.257356000000001,-83.699072999999999
1109,1110,1020,2011 August,4,Washtenaw,0,to Ypsilanti,1192.000000000000000,S- Washtenaw Ave east of Huron Pkw,23,42.256312000000001,-83.694039000000004
1110,1111,1021,2011 August,4,Washtenaw,0,to Ypsilanti,2720.000000000000000,S- Washtenaw east of Pittsfield,24,42.255547999999997,-83.689684999999997
1111,1112,1022,2011 August,4,Washtenaw,0,to Ypsilanti,1194.000000000000000,S- Washtenaw Ave. east of Carpenter,25,42.253799999999998,-83.679908999999995
1112,1113,1023,2011 August,4,Washtenaw,0,to Ypsilanti,1195.000000000000000,S- Washtenaw Ave. btw Carlton and,26,42.252738999999998,-83.674732000000006
1113,1114,1024,2011 August,4,Washtenaw,0,to Ypsilanti,1196.000000000000000,S- Washtenaw Ave. west of Deake,27,42.251429999999999,-83.667997999999997
1114,1115,1025,2011 August,4,Washtenaw,0,to Ypsilanti,1197.000000000000000,S- Washtenaw Ave. btw Foster,28,42.250943999999997,-83.665560999999997
1115,1116,1026,2011 August,4,Washtenaw,0,to Ypsilanti,1198.000000000000000,S- Washtenaw Ave. east of Golfsid,29,42.249997999999998,-83.660573999999997
1116,1117,1027,2011 August,4,Washtenaw,0,to Ypsilanti,1199.000000000000000,S- Washtenaw Ave. west of Welman,30,42.249687000000002,-83.655902999999995
1117,1118,1028,2011 August,4,Washtenaw,0,to Ypsilanti,1200.000000000000000,S- Washtenaw Ave. btw Brookside an,31,42.249035999999997,-83.650865999999994
1118,1119,1029,2011 August,4,Washtenaw,0,to Ypsilanti,1201.000000000000000,S- Washtenaw Ave east of Hewitt Rd.,32,42.248468000000003,-83.646951999999999
1119,1120,1030,2011 August,4,Washtenaw,0,to Ypsilanti,1202.000000000000000,S- Washtenaw Ave east of Berkeley,33,42.247844000000001,-83.642071999999999
1120,1121,1031,2011 August,4,Washtenaw,0,to Ypsilanti,1203.000000000000000,S- Washtenaw Ave. east of Mansfield,34,42.247191999999998,-83.636821999999995
1121,1122,1032,2011 August,4,Washtenaw,0,to Ypsilanti,1204.000000000000000,S- Washtenaw Ave opp Roosevelt,35,42.246628000000001,-83.632311000000001
1122,1123,1033,2011 August,4,Washtenaw,0,to Ypsilanti,2609.000000000000000,S- Washtnaw east of Oakwood,36,42.246175999999998,-83.628760999999997
1123,1124,1034,2011 August,4,Washtenaw,0,to Ypsilanti,1205.000000000000000,S- Washtenaw Ave. east of Summit,37,42.245173000000001,-83.624257000000000
1124,1125,1035,2011 August,4,Washtenaw,0,to Ypsilanti,1206.000000000000000,S- Washtenaw Ave. west of Perrin,38,42.243671999999997,-83.620191000000005
1125,1126,1036,2011 August,4,Washtenaw,0,to Ypsilanti,1139.000000000000000,S- Washtenaw Ave. at Adams,39,42.243572000000000,-83.616105000000005
1126,1127,1037,2011 August,4,Washtenaw,0,to Ypsilanti,1000.000000000000000,YTC - EndPt,40,42.242303999999997,-83.615235999999996
1127,1128,1038,2011 August,5,Packard,0,OutBound,992.049999999999955,BTC Mall (5),1,42.278405999999997,-83.746682000000007
